course_id,course_short_title,course_long_title,learner_id,certification_id,certified,country,learner_qualification,learners_year_of_birth,age,gender,grade,start_time_DI,last_event_DI,number_of_days_active,number_of_chapters,number_of_forum_post,incomplete_flag
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130165034,918401,1,India,Bachelor's,1989,24,m,0,03-02-2013,03-02-2013,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130294087,688780,0,Bangladesh,Secondary,1989,24,m,0,03-02-2013,03-02-2013,1,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130117746,607946,0,United States,Less than Secondary,1989,24,m,0,06-02-2013,,2,,0,1
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130427760,617027,1,Middle East,Bachelor's,1989,24,m,0,15-02-2013,,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130236391,264848,1,Africa,Bachelor's,1989,24,m,0,01-03-2013,,1,,0,0
MITx/6.002x/2013_Spring,Circuits,Circuits and Electronics,MHxPC130487118,792930,0,United States,Secondary,1989,24,f,0,06-03-2013,,1,,0,0
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130228637,260720,0,United States,Bachelor's,1989,24,f,0,25-07-2012,,4,,0,1
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130541151,256771,0,India,Bachelor's,1989,24,m,0,17-08-2012,,1,,0,1
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130359602,651135,0,United States,Secondary,1989,24,m,0,18-08-2012,,1,,0,1
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130276559,504235,0,United States,Secondary,1989,24,m,0,18-08-2012,,1,,0,1
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130286719,518856,0,United Kingdom,Bachelor's,1989,24,m,0,20-08-2012,,1,,0,0
MITx/6.00x/2012_Fall,CS,Introduction to Computer Science and Programming,MHxPC130296224,340159,1,United States,Bachelor's,1989,24,m,0,06-09-2012,,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130419120,142291,0,India,Bachelor's,1989,24,m,0,27-01-2013,27-01-2013,1,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130567308,548424,1,Germany,Bachelor's,1989,24,f,0,30-01-2013,30-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130136652,630945,0,Egypt,Secondary,1989,24,m,0,31-01-2013,31-01-2013,1,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130406032,418924,0,United States,Bachelor's,1989,24,m,0,02-02-2013,03-02-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130452191,171493,0,United States,Bachelor's,1989,24,m,0,07-06-2013,,5,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130577588,647174,0,Ukraine,Master's,1989,24,m,0,23-01-2013,23-01-2013,1,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130169408,572165,0,India,Bachelor's,1989,24,f,0,23-01-2013,24-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130547043,581742,0,Brazil,Secondary,1989,24,m,0,21-01-2013,05-02-2013,4,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130448601,668618,0,Morocco,Master's,1989,24,m,0,25-01-2013,25-01-2013,1,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130123234,563567,1,United States,Bachelor's,1989,24,m,,02-09-2013,,20,17,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130242172,376108,0,South America,Secondary,1989,24,m,,04-09-2013,,9,17,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130103316,991834,0,United States,Bachelor's,1989,24,m,0,22-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130465988,796431,1,Africa,Master's,1989,24,m,0,25-01-2013,,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130064430,594808,0,India,Bachelor's,1989,24,m,0.01,02-02-2013,06-02-2013,4,3,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130116557,252670,1,Morocco,Bachelor's,1989,24,m,0,20-01-2013,20-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130146432,605877,0,United States,Secondary,1989,24,m,0,21-01-2013,22-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130019361,468965,0,China,Bachelor's,1989,24,m,0,23-01-2013,23-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130528499,932695,0,India,Bachelor's,1989,24,m,0,26-01-2013,27-01-2013,1,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130084067,531341,0,Brazil,Secondary,1989,24,m,0,28-01-2013,29-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130094794,745161,1,Europe,Bachelor's,1989,24,m,0,29-01-2013,29-01-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130530479,779365,0,Nigeria,Secondary,1989,24,m,0,31-01-2013,31-01-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130036696,557861,0,India,Bachelor's,1989,24,m,0,31-01-2013,31-01-2013,1,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130199401,922938,0,India,Secondary,1989,24,m,0,06-02-2013,06-02-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130171748,258793,1,Morocco,Bachelor's,1989,24,m,0,03-02-2013,03-02-2013,1,,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130146081,343303,0,United States,Bachelor's,1989,24,m,0,03-02-2013,03-02-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130553748,292781,0,India,Less than Secondary,1989,24,m,0,05-02-2013,05-02-2013,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130350563,613887,0,Unknown/Other,Master's,1989,24,f,0,05-02-2013,,,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130357649,102579,0,Brazil,Bachelor's,1989,24,f,0,05-02-2013,05-02-2013,1,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130017389,992295,0,Unknown/Other,Secondary,1989,24,m,0.01,06-02-2013,,,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130064514,619032,0,United States,Secondary,1989,24,m,0,06-02-2013,,,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130340591,398098,0,Unknown/Other,Bachelor's,1989,24,m,0,07-02-2013,,,2,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130387487,592522,0,Unknown/Other,Bachelor's,1989,24,m,0,07-02-2013,,,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130169940,165722,0,Europe,Bachelor's,1989,24,m,0,07-02-2013,,,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130158264,745341,0,Unknown/Other,Master's,1989,24,m,0,09-02-2013,,,2,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130193223,927094,0,Egypt,Bachelor's,1989,24,m,0,01-06-2013,,1,,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130240266,759525,1,Africa,Secondary,1989,24,m,0,10-02-2013,,,1,0,0
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130019142,362552,0,India,Bachelor's,1989,24,m,0,11-02-2013,,,1,0,1
MITx/6.00x/2013_Spring,CS,Introduction to Computer Science and Programming,MHxPC130411936,549682,0,United Kingdom,Secondary,1989,24,m,0,16-02-2013,,,2,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130528917,672804,0,United States,Bachelor's,1989,24,f,0,01-02-2013,01-02-2013,1,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130111400,262739,0,Europe,Secondary,1989,24,m,0,31-01-2013,31-01-2013,1,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130244545,465428,1,India,Bachelor's,1989,24,m,0,15-02-2013,,7,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130389277,620865,1,India,Bachelor's,1989,24,m,0,01-02-2013,02-02-2013,1,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130031576,611935,0,United States,Bachelor's,1989,24,f,0,28-03-2013,,2,,0,1
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130444292,530048,0,Ukraine,Master's,1989,24,m,0,31-01-2013,31-01-2013,1,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130159017,999386,1,South America,Bachelor's,1989,24,m,0,03-02-2013,03-02-2013,1,,0,0
MITx/7.00x/2013_Spring,Biology,Introduction to Biology ��� The Secret of Life,MHxPC130358369,655524,0,East Asia,Bachelor's,1989,24,m,,04-02-2013,04-02-2013,1,14,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130412838,462655,0,India,Bachelor's,1989,24,m,0,22-01-2013,23-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130232082,123109,0,Germany,Secondary,1989,24,m,0,08-02-2013,,12,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130037012,945121,0,Mexico,Doctorate,1989,24,m,0,28-01-2013,28-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130489967,159550,0,Africa,Doctorate,1989,24,m,0,24-01-2013,24-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130145527,468095,0,Bangladesh,Doctorate,1989,24,m,0,02-02-2013,,4,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130334872,839639,0,United States,Doctorate,1989,24,m,0,03-02-2013,03-02-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130283554,299628,0,Europe,Doctorate,1989,24,m,0,23-01-2013,,2,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130314379,744167,0,South Asia,Doctorate,1989,24,m,0,30-01-2013,,5,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130311600,132367,0,Philippines,Doctorate,1989,24,m,0,22-01-2013,22-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130058453,827174,1,Bangladesh,Doctorate,1989,24,m,0,02-02-2013,02-02-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130128560,297017,1,Egypt,Doctorate,1989,24,m,0,25-01-2013,26-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130005131,567119,0,Mexico,Doctorate,1989,24,m,0,27-01-2013,27-01-2013,1,,0,1
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130231972,286444,1,Bangladesh,Doctorate,1989,24,m,0,27-01-2013,27-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130271045,899342,1,India,Doctorate,1989,24,m,0,28-01-2013,28-01-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130342059,642923,1,South America,Doctorate,1989,24,m,0,02-02-2013,02-02-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130183009,135858,0,United Kingdom,Doctorate,1989,24,m,0,04-02-2013,04-02-2013,1,,0,0
MITx/8.02x/2013_Spring,E&M,Electricity and Magnetism,MHxPC130036181,918251,0,India,Doctorate,1989,24,m,0,21-02-2013,,,2,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130065634,821389,0,United Kingdom,Doctorate,1989,24,m,0,08-07-2013,,,1,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130191715,892974,0,United States,Doctorate,1989,24,m,0,01-05-2013,,33,,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130024458,596833,0,Pakistan,Doctorate,1989,24,m,0,21-06-2013,,49,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130549240,750965,0,United States,Doctorate,1989,24,m,0,26-05-2013,,13,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130123299,440460,0,Ukraine,Doctorate,1989,24,m,0,08-06-2013,,30,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130381943,740154,0,India,Doctorate,1989,24,m,0,11-05-2013,,1,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130190115,560357,1,Brazil,Doctorate,1989,24,m,0,25-05-2013,,2,,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130558130,867255,0,South Asia,Doctorate,1989,24,m,0,01-07-2013,,1,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130014260,764349,0,Africa,Doctorate,1989,24,m,0,21-05-2013,,3,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130208708,746215,0,India,Doctorate,1989,24,m,0,09-08-2013,,3,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130427434,974857,0,Mexico,Doctorate,1989,24,m,0,25-06-2013,,2,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130466168,745587,0,United States,Doctorate,1989,24,f,0,04-07-2013,,10,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130232252,541729,1,Unknown/Other,Doctorate,1989,24,m,,27-04-2013,,3,17,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130043029,754255,0,Egypt,Doctorate,1989,24,m,0,05-05-2013,,1,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130438733,748239,0,Africa,Doctorate,1989,24,m,0,05-05-2013,,1,,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130144588,285664,0,United States,Doctorate,1989,24,m,0,23-05-2013,,3,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130150906,290595,1,South Asia,Doctorate,1989,24,m,0,24-05-2013,,1,,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130219742,393966,0,United States,Doctorate,1989,24,f,0,19-08-2013,,1,,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130251862,980762,0,United States,Doctorate,1989,24,m,0,06-09-2013,,,1,0,1
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130570874,566177,1,United States,Doctorate,1989,24,m,0,29-07-2013,,1,,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130584264,359979,1,China,Doctorate,1989,24,m,,20-08-2013,,1,12,0,0
MITx/8.MReV/2013_Summer,MechRev,Mechanics Review,MHxPC130507630,425691,1,Egypt,Doctorate,1989,24,m,0,29-08-2013,,,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130419064,542223,0,India,Doctorate,1989,24,m,0.76,04-02-2013,22-04-2013,1,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130578969,523592,0,Canada,Doctorate,1989,24,m,0.79,08-01-2013,26-04-2013,1,7,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130217604,256707,0,United States,Doctorate,1989,24,m,0.69,20-12-2012,19-03-2013,1,11,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130221959,735459,0,United States,Doctorate,1989,24,m,0,18-02-2013,17-03-2013,3,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130050264,167020,0,Middle East,Doctorate,1989,24,m,0,21-12-2012,01-04-2013,3,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130319905,635139,0,Middle East,Doctorate,1989,24,m,0,26-06-2013,26-06-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130012759,612805,0,United States,Doctorate,1989,24,f,0,16-02-2013,09-03-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130189117,752406,0,United States,Doctorate,1989,24,f,0,20-02-2013,20-02-2013,1,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130262394,913674,0,Brazil,Doctorate,1989,24,f,0,19-01-2013,17-11-2013,29,10,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130406500,221110,0,United States,Doctorate,1989,24,f,0.04,14-02-2013,04-04-2013,5,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130520755,897908,0,United States,Doctorate,1989,24,m,0,21-12-2012,02-09-2013,14,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130140571,620872,0,Europe,Doctorate,1989,24,m,0,15-03-2013,15-03-2013,1,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130067345,344264,0,United Kingdom,Doctorate,1989,24,f,0.05,17-02-2013,23-05-2013,12,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130323347,278569,0,France,Doctorate,1989,24,m,0,23-01-2013,23-08-2013,10,4,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130025772,450254,0,Brazil,Doctorate,1989,24,f,0,15-02-2013,15-02-2013,1,14,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130159104,908394,0,Unknown/Other,Doctorate,1989,24,m,0,20-12-2012,17-11-2013,10,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130337662,454132,0,Europe,Doctorate,1989,24,m,0.35,30-01-2013,25-04-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130396935,389386,0,East Asia,Doctorate,1989,24,m,0,18-02-2013,30-07-2013,2,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130476428,181400,0,China,Doctorate,1989,24,m,0,08-01-2013,17-11-2013,20,10,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130425550,412020,0,United States,Doctorate,1989,24,f,0,05-02-2013,20-03-2013,3,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130515360,661204,0,India,Doctorate,1989,24,m,0,18-03-2013,18-03-2013,1,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130577991,685932,0,India,Doctorate,1989,24,m,0.04,20-12-2012,07-04-2013,1,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130125436,424247,0,Africa,Doctorate,1989,24,m,0,26-03-2013,26-03-2013,1,11,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130133439,123104,0,United States,Doctorate,1989,24,f,0.23,22-02-2013,13-03-2013,2,9,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130477114,945375,0,Russian Federation,Doctorate,1989,24,f,0.71,21-12-2012,18-03-2013,2,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130426226,322026,0,United States,Doctorate,1989,24,f,0.33,20-12-2012,17-11-2013,11,19,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130323695,432806,0,United States,Doctorate,1989,24,f,0,01-03-2013,14-05-2013,2,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130273884,769331,0,United States,Doctorate,1989,24,f,0,04-04-2013,07-04-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130045773,659507,0,Germany,Doctorate,1989,24,m,0,20-12-2012,17-11-2013,30,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130463270,272007,0,Ukraine,Doctorate,1989,24,m,0,11-02-2013,01-04-2013,2,10,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130506286,770401,0,Greece,Doctorate,1989,24,f,0,02-02-2013,31-03-2013,3,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130011905,427403,0,United States,Doctorate,1989,24,m,0,01-02-2013,04-09-2013,3,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130360398,703975,0,Ukraine,Doctorate,1989,24,m,0,12-01-2013,17-11-2013,15,15,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130205553,478923,0,Africa,Doctorate,1989,24,f,0,24-02-2013,24-02-2013,1,1,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130112250,125432,0,India,Doctorate,1989,24,f,0,22-01-2013,15-02-2013,1,11,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130178721,556757,0,China,Doctorate,1989,24,m,0,22-12-2012,22-03-2013,2,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130021344,413986,0,United States,Doctorate,1989,24,f,0.04,27-01-2013,17-11-2013,22,17,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130448221,609806,0,United States,Doctorate,1989,24,m,0,21-12-2012,18-03-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130335095,931249,0,South Asia,Doctorate,1989,24,m,0.76,07-01-2013,15-04-2013,3,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130003500,154845,0,Middle East,Doctorate,1989,24,m,0,11-01-2013,17-11-2013,21,16,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130357927,576068,0,United States,Doctorate,1989,24,m,0.46,20-12-2012,14-03-2013,2,11,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130282207,794340,0,Unknown/Other,Doctorate,1989,24,m,0,22-12-2012,17-11-2013,14,12,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130139612,680449,0,United States,Doctorate,1989,24,m,0.02,22-12-2012,07-09-2013,13,3,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130408909,531833,0,Europe,Doctorate,1989,24,m,0,21-12-2012,23-03-2013,6,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130545494,995428,0,Middle East,Doctorate,1989,24,m,0.18,18-06-2013,01-07-2013,2,2,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130153972,519269,0,Unknown/Other,Doctorate,1989,24,f,0.36,09-01-2013,17-11-2013,27,13,0,0
HarvardX/CB22x/2013_Spring,HeroesX,The Ancient Greek Hero,MHxPC130278677,278891,0,Canada,Doctorate,1989,24,m,0.67,30-12-2012,23-03-2013,2,14,0,0
